gene,AHR,ARID1A,ARRDC3,ATL1,BCORL1,BPGM,CBARP,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXL2NB,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RP5-862P8.2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CDKN1B,0.09233525990904679,0.019194674408969548,-0.0032097131987465777,0.0674369202765327,0.049457979679993824,0.05411253529852644,0.044556362900076474,0.01980069459238537,-0.005192344224729306,0.08555523342679039,0.059030765712546174,0.0868709259420597,0.05422717587099368,0.1081013473806045,0.07664810984420667,0.027447445450016872,0.05618635632547364,0.08862484429450695,0.07409577312116561,-0.025109156501286367,0.09433812297824146,0.17455301575488175,0.032709596195936,0.03332899732937375,0.05467743699684163,0.07707691349594603,0.02248919650541209,0.031478211911193765,0.07631782221055688,-0.0520292465609169,0.057238978828257014,0.036258434610236756,0.05612440804128899,0.016609278246084713,0.06556781915469234,0.05097488855053589,0.05051359130116395,-0.013578359846421695,0.018197091406700283,0.029871349529525026,0.08631978702628867,0.07449743282375632,0.018629060241116213,0.09412216467809265,0.0662148503108625,0.05282663878981608,0.0391461056950666,-0.033585370305386664,0.0363717675228038,0.015656637986365074,0.047874586125003116,0.049163194172839486,0.007866468933816831,0.01987194988571589,-0.01790023103806676,0.07290903848575742,0.027412269606667455,0.01317127725633177,0.039283571970779974,0.11223803164360444,0.025005563069778025,0.018222849082924264,0.030351128276871087,0.011270415946198764,0.03775907455271238,0.03892924585474278,0.13579497561027182,0.06789156906086441,0.0469957346614695,-0.009576319560328561,0.10667726350963852,0.07720782648143754,0.047825533435219336,0.004851266844122293,0.0518597478698441,0.025138457963397975,0.09560151985620985,0.07464826587013079,0.04903792342111085,0.04939117785792757,0.09295621682783917,0.05782332896374981,-0.03852336169566001,0.0842988313841519,0.039795135701396395,0.03383156965143991,0.058858089347859605,0.047100486617316306,0.045774037723596894,0.07890269417074863,0.06768209687147075,0.026963324245200038,-0.04959333822839063,0.051461515504933636,0.09051953957931902,0.012047240489013233,-0.009062389936061233,0.012956624885377577,0.05876847855121392,0.0749458733901065,0.03631527752254021,0.11261967502076645,-0.020254192110307212
CDKN1C,0.013370910393281199,0.0591335046438079,0.020758376614675222,0.07179764905790997,0.029707508178231756,0.020932476048524995,0.029115381244567307,0.06508536207362586,0.00037366848343756143,0.07780177089647983,0.0868709259420597,0.11848357740489518,0.13012821527441282,0.11769783323249411,0.037095051229635856,0.024452773933598904,0.015348982655472632,0.08304708493433194,0.0867742698611299,-0.020556417529585702,0.07611099834138418,0.15501157563662948,0.04809768488684213,0.007173775013625039,0.08420377687933572,0.05246468680318905,-0.009638998714592173,0.006382946037534976,0.10441787654985035,0.02581995890705524,0.03953324367590294,0.014449256026214996,0.028520995870487675,0.03223481844386594,0.07228310888469541,0.0491870831328618,0.053032953433606034,0.00820627263774898,0.09599488222179786,0.02584805834288806,0.09183359821022358,0.1224151230640837,0.05282398940972266,0.0977633657915199,0.028519000061347832,0.04490004993999841,0.04392517358992176,-0.010933716759841006,0.028814941218518464,0.04040418148012881,0.08130881455049294,0.035172880257574035,-0.0663833552829115,-0.0014350915574089518,0.06012465208506712,0.052644866953634184,-0.014252134792721971,-0.012312401444191046,-0.002129452820077815,0.07708544691884334,0.014871140920991732,0.05809348411331766,0.07037163844659244,0.032101710464539246,0.04288710215924729,-0.0037217741517424074,0.15817275963721172,0.059030245350068844,0.05698896487443644,0.06465531914954825,0.06774337221890137,0.07254780441477354,0.07853388802561984,0.020385229155537532,0.10210213775732807,0.03481011936454981,0.08369299677592196,0.03740970789173842,0.043077704636501846,0.05722493438293219,0.08683171964512032,0.056870776354363106,-0.03070361969212393,0.021818111407557517,-0.03084953127761464,0.09381108477748573,0.018673382979309816,0.0002612487466739366,0.09236081434620919,0.08953881340567948,0.07013362530105494,0.04506587140552437,-0.05797642941067033,0.019978252933363083,0.1137180886247885,-0.005812659317872393,-0.010031092295478716,0.010043894512412388,0.02561611820310289,0.07299051063251466,0.040141128560581774,0.08725626559132693,-0.03989604094367333
CEBPA,-0.04677521359327885,0.0662682379437155,0.11029067611569177,0.050038385063024715,0.08423423677907177,0.12571128746703586,-0.007528468171444702,-0.03793490899305596,0.14738297637257247,0.06111959578285253,0.054227175870992794,0.13012821527441237,0.028371409232131217,-0.07659071210973734,-0.025792352630552573,0.0013981566789031952,-0.0454133807918764,0.2926085568808481,-0.049280803454506916,0.2563636360059067,-0.036025631578644024,-0.06553498428044491,0.13058778357707873,0.06549883708406395,-0.012579289401026372,0.09910248513417685,-0.03808782743072969,-0.09062450493922247,0.021188498808114797,0.10324366292376663,-0.07263461148448513,-0.06342576767568708,-0.03656707035110718,0.0023703010673041813,-0.02106027918685416,-0.015221052718928929,0.0796143781209766,-0.0012461545062882884,-0.043383492602029894,0.12476078726243423,-0.06437515273565553,-0.14275700635395205,-0.04585332700793976,-0.09894026490520946,-0.013788469006304704,0.16482344127668042,0.08587962742956401,0.11085349771596231,0.02403375771709071,-0.02196993532635083,-0.0003893120456902599,-0.06258246286760982,0.1732783681510145,-0.01145119223236335,0.014925579260369637,0.1421336866584888,-0.029021775481680834,-0.1431787085888776,-0.12098808913335934,-0.024049449225814534,0.011250926608378009,-0.061029910934372156,-0.018560135172290604,0.07623485330699453,0.02067870539160699,-0.009064648236957185,-0.0953793392575023,-0.050927496954185414,0.001491046532274276,-0.05346452895190301,-0.027774113512670007,0.11623565524551516,0.1056928414799273,0.048055517514976054,-0.09180890349010995,0.009600069700123726,-0.06881175044506183,-0.018476937566665463,0.004014653646996713,0.02707693948607759,0.06931848927967021,0.014182959688835428,0.1630177060296376,0.08590430956459105,-0.1253900146352932,-0.06735866881833852,0.0008678680426569274,-0.06964175301117692,-0.09244657744746232,-0.06742449961730679,0.0942605503550954,0.14178291521644304,0.10722585305044319,-0.0198711630131716,-0.042658703077871785,-0.03482690170986036,-0.038334942937233274,0.04730909363241653,-0.012450322023535687,-0.06775586541900402,0.022189564978066345,-0.027228957797002296,-0.030548388179749142
CEBPB,0.008376815153204098,0.05451194500153178,0.01630017350073626,0.03643356329305658,0.09705698005108443,0.07948203010397087,0.025800415931211407,0.006456440307787692,0.06347954391073085,0.08622904147803129,0.10810134738060428,0.11769783323249411,-0.07659071210973645,0.04370606469832711,-0.03145666435772876,0.008003844295781992,0.02801357510657526,0.15808392940048843,0.04559786832316742,0.007303227378318289,0.058828616565793856,0.11409367312663105,0.03087756000465175,0.059741699962618466,0.011828402484654166,0.016756403620656335,0.049715918028454154,0.011414586722080455,0.08394704110362822,0.1214385301231451,-0.02505377686072363,0.027217640747175254,0.030110113113648973,-0.006552109303724574,0.043366456807764076,-0.019926505154388652,0.0828358705349026,-0.011167651293223502,-0.09829066026452371,0.056702571132452584,0.08431488540324661,-0.03274009386856791,-0.00769234397420443,-0.014471399749546587,0.02642517845472414,0.008030058308024446,0.20758886340539429,-0.04877950107084089,-0.021582456981537324,-0.04160708345027969,-0.008343312296326844,0.01247859320204181,0.049401053437131304,0.0305874568403271,0.03590442167148672,0.14281168273309652,-0.004097787993852353,-0.061843114906656005,-0.02639113563338319,0.07755651929285678,0.03315555221027949,-0.02857840975670628,0.03743909952903529,0.0200096128072893,0.026762116009849624,0.039774216335490775,0.030981635520966666,-0.032572907288978936,0.026822394600345245,-0.06265094289396184,0.04073049425301756,0.05644076954812688,0.07932992985631993,0.08101921313044885,0.02229830979245545,0.08113477540076969,-0.02669061244405424,0.026546434594576063,0.020217940087203568,0.0878792543646349,0.07944111270542015,0.10547382355341989,0.005799634217178495,0.07213023385777895,-0.0196329435885767,0.005865573559235782,0.0511058069898086,-0.0744396093082011,0.007285386939640981,0.013113430914275581,0.11243753221949168,0.10931156743061399,-0.00656817780342861,0.048415518968536186,-0.007622408073590048,-0.003612355684529167,0.006857072766454031,0.07897152328338214,0.07017036293198109,0.009175364088557458,0.07314112118025046,0.11921544968199237,-0.04836680185826553
CEBPE,-0.03486737178527799,0.09078224101270349,0.012933298756296063,-0.008019662335712718,0.09531749718467875,0.07176010801093385,-0.03812518431165107,0.08151656868906415,-0.015829705957862872,0.013087063586692316,0.07664810984420645,0.03709505122963552,-0.02579235263055213,-0.03145666435772898,-0.04312776431397736,-0.03158546525530059,0.013272633302403747,0.1850998796213233,-0.02315795138389176,0.03477452843152018,0.04057547989214777,0.10730047857438246,0.11809083760175892,0.07122890815762178,-0.0013470908460434527,-0.040614108267226556,0.042910160507490636,0.008267291333219351,0.1067151830435778,0.015061178742596382,-0.1153709823202766,-0.019446577737838977,-0.02499995714367831,-6.811335351153414e-05,-0.038130586144538015,-0.07356413245016802,0.059861654421465516,-0.01614189020560719,-0.11576362686679853,0.03352264759709972,0.03510089197158872,-0.08129501476074086,-0.025528770418881852,-0.010593768828162098,-0.047949165097704194,0.06134301385844393,0.041635418032471616,-0.10196420752454466,0.0761143345208039,-0.07138258314974255,-0.03768045474000381,-0.040311535582191804,0.10101034719004601,0.05141071849817169,0.03376174398847903,0.10628209703599101,-0.057904131821764904,-0.0341489863124565,-0.015629905301267843,0.023466164027964087,-0.01413849382358684,0.013110474655306792,0.09343233145914664,0.02255375868692061,-0.015919751140799243,0.0867040055045939,0.0006234769082165137,-0.04699608327980703,0.05082902347158946,-0.11248160335007473,-0.072245442453437,0.039359313339090596,0.009599716139544356,0.05836447459715283,-0.01620091602329149,0.05997000760828891,-0.00266909069875898,-0.015550769244000895,0.007840295068187064,0.11356198724468775,0.04499181049946638,-0.006480538459217811,0.11611572253798874,-0.007731069196640961,-0.05608654557425308,0.1052718743536411,0.07120539106489338,-0.12430658854778798,-0.01622437066924398,0.014536363022990773,0.15833118126783224,0.14231416840934974,0.018492142703152137,0.01540005288361862,-0.042013880117020674,-0.006849400080607748,0.01160890076734189,0.01952964981977834,0.05745606733776926,-0.04344341957147835,-0.013357941312658106,0.1652946545779834,-0.06195794027605006
CELF2,-0.0453086180509904,0.03510249340629318,0.0017935315783538242,0.014507215760308723,0.0335346357881495,0.044562410139126096,0.016635415351829663,0.009300993556393689,0.026371193206103677,0.021058721115662815,0.027447445450017094,0.02445277393359918,0.0013981566789043054,0.008003844295782325,-0.031585465255300094,-0.03827760315794687,-0.00300246517346775,0.010977331860953066,0.00792085560985889,0.053938457755775285,0.02510976423907882,0.059498782505996384,0.014089395811804184,-0.015754488909969503,0.046302999650722515,-0.0029560621526075748,0.04027606495507474,0.0037750305500525785,-0.034213411690086626,0.01910528381862031,-0.02250558308376127,0.026091627746975044,0.0288304680528354,0.006533860805541025,0.020540728290419752,-0.03170224293053181,0.02497817982645545,-0.01752730523891774,-0.11773692592154383,0.040081658384109514,-0.02756034581179262,-0.027945409743534544,-0.011961900777406886,-0.0011469983687540375,-0.00685641843101753,-0.00033209658355137783,0.02614483382369326,-0.027391473767842622,0.017117970139407357,0.018801741520739546,0.005236508206636736,0.0007102022637263117,0.01349741742337314,0.005283610622822121,0.010641799347677339,0.048950187257215186,-0.008561758967130548,-0.034148749006753985,-0.008877382751112904,0.08161294225823097,0.03733842112325003,0.011473400817480967,0.004029218351329467,0.03396674727180374,0.00265333294437875,0.03248073916976041,-0.0034683350740291607,-0.027875209926823602,-0.004624940394223814,-0.0044201173154814755,0.008090524857444048,0.051735945904893665,0.02351474907218304,0.012688199768203706,0.0038991343142102675,0.019684234212641538,0.010308223769688152,0.02934745618576151,0.018311986632827126,0.016981607295252138,0.03984417623616168,0.044518438971213325,-0.02017515855867963,0.024636442439502165,-0.00477934866961547,0.030300530912624635,0.01406601972176591,-0.023006699801826125,-0.027128574309476516,0.0014534205260194888,0.030698211027268912,0.04439730209108751,0.030011045172670878,0.034784516557446604,-0.023028735018942648,0.016264078634848855,0.005382669904689719,0.02173834627067653,0.00433416116696711,0.0029183020986904284,0.033721911689834363,0.02294550119888724,0.005966232741949129
CITED1,0.012963261701672335,-0.009311167763431771,-0.03787028945365717,-0.021276754480674342,0.010950688701544337,0.03785368204257872,0.025382151212035742,-0.03599662786325175,0.037935180439767735,0.061310766991366616,0.05618635632547375,0.015348982655472798,-0.04541338079187529,0.028013575106575483,0.013272633302403969,-0.003002465173467861,-0.0632828916421162,0.06934638718329739,0.038510495781623744,0.012863377839144263,0.037844979584834515,0.08224689828837717,-0.00982071601604012,0.014731137280034487,0.019811138081283097,0.017301861458789314,-0.010061086072501113,-0.0017511556782832116,0.03312827658838513,-0.03504951028552622,0.027519936982787763,-0.027119430816613388,-0.0038503947232189084,0.010823807060042379,0.016321420889290617,-0.04918906210605423,0.015199243329877543,-0.008358722577643363,-0.07868860963773333,0.03432258712824887,0.022650595696866338,-0.017400127179955982,-0.0061094953495159365,-0.005634668222109118,0.025783363736138598,-0.007457378099673895,-0.0230321067936764,-0.04733997660940825,-0.07101325299665201,0.013013234120919037,-0.004302161270222982,0.009889024203460717,-0.01895260800086021,-0.036215968752734085,-0.01083056860724646,0.058499786971517725,0.028635358130834357,0.0009766401998593521,0.0017555870879751995,0.05426499874409546,0.014359269591843082,0.03676613295160153,-0.008128175331577836,0.0013843985474340514,-0.004617572006327897,-0.011427628884329633,0.024819562224688674,0.00960641399157458,0.007040287708740933,-0.009619482799964552,0.013993786288857946,0.026504474191380245,0.05341762740679762,0.05025736439118422,0.02257201708526485,0.03778401635456083,0.018056854624641405,0.02889987105124281,0.015800420662403614,0.047765884424020244,0.07751971553487075,0.061705070909062076,-0.055740138843778986,0.034497996552375676,0.002893113853389362,-0.01757436192929762,0.04446647691849295,-0.10643679195319805,0.012278022276026146,0.024624088225202678,-0.011866034475773057,-0.008034260822627315,-0.028117350058193935,0.042667430414138174,0.01317819979574919,-0.004180734427443267,0.032129464678882586,0.027415975471679344,0.04743393085143682,-0.013216707752557788,0.05327143733403769,0.10573925368431766,-0.042363722503166445
CKS1B,0.02755644887579789,0.009074881165710091,-0.0011962130935026516,0.025452398226914585,0.02932738931374884,0.011819849833865415,-0.00903561697851224,0.042140158498461644,-0.08464864353939422,0.0722037465230827,0.08862484429450707,0.0830470849343321,0.29260855688084897,0.1580839294004887,0.18509987962132374,0.01097733186095301,0.06934638718329744,0.01770987637028748,0.01219375949861018,-0.04766533222638181,0.0594786943136939,0.1416539267881164,-0.013565363277331322,0.05668712626732966,0.15643207689320263,-0.0008614977591470119,0.021371335193113294,0.05261916602009996,0.07247779994944603,-0.14638339742747225,0.08220976047321576,0.08889855721695566,0.03681405824571893,0.07764814897817823,0.02452857186743279,-0.0464868755624781,-0.009486968288893172,0.003261460648410902,0.03960662707045176,0.0054892949961478366,0.02694020699970856,0.05242418826604078,0.047791792444697334,0.04341325598729301,-0.03398357127891366,-0.0082522810850566,-0.10987484781114032,-0.03394051004980042,0.03180013114228791,0.015336175924105078,0.026100384879452376,0.03713617063862898,-0.03159521506257516,-0.01718419119727388,-0.042261387748863066,0.04549470774982467,0.05828727474696521,0.07153146015673442,0.0711914771398482,0.07988411151157404,0.05515967891462162,0.056494709678605426,0.054820382172056814,-0.0017920590921150503,0.02844879383288107,-0.02268796565649489,0.04931505050161594,0.09058375087779999,0.03788712112722037,0.03543956027136019,0.008680556964253738,0.06703375385475113,-0.018781459678243295,-0.03563000839805219,0.08370123665237955,-0.030790689969570628,0.04660766901241564,0.07714083587881126,0.124182054556079,0.06430668832310518,0.09897337420604052,0.02803933977409051,-0.11455237719853512,0.04490246237502274,0.04719835943085282,0.07416186550664772,0.039864577092872555,0.08893447045815162,0.11077822826703493,0.06066509393593561,0.0753846641782322,0.08945205408252715,-0.05968981595825057,0.04310346561048231,0.014228713817354688,0.004155208522212073,-0.10718130373983531,-0.061281897925317186,0.020472335484000626,0.0845434391116483,0.013498006952896713,0.08330756392993746,-0.036699019279557016
CLDN6,0.038462424565585074,0.028927541929216982,-0.0032062345880294885,-0.028934107405510057,0.05338833022312453,0.012597709467037532,-0.006853956352139368,-0.021871180965955805,-0.06868427979341568,0.06530322159500396,0.07409577312116561,0.08677426986113002,-0.04928080345450603,0.045597868323167534,-0.02315795138389154,0.007920855609858668,0.03851049578162369,0.012193759498610124,0.09101664240388735,-0.05557982904936254,0.05422413928973685,0.11135467893993212,-0.015228597211784323,0.045621046279738314,0.036279488390063785,-0.03957566544593599,0.055416409293291224,0.03742433928535657,0.10174626600509473,0.03195876055242025,0.055368789708023725,-0.02378270310588404,-0.011156907711332709,0.0009218694007896988,0.024778935683023362,-0.07017560539870005,-0.013807804727591133,-0.011553113653942848,-0.042077623443559864,0.026941506380894265,0.06160487621911631,-0.01483496928861805,-0.02820969134265844,-0.022963419333267954,-0.013299054818130263,-0.056206299260442905,-0.03145298316831102,-0.05365746743030231,-0.055704368263944926,-0.019770417772187132,0.0410644631412897,0.030472646244070145,-0.14086031995460024,0.009098900667832699,-0.0028189459044584697,0.03311252764153805,0.048886762008145374,0.06296897689932557,0.05533172846911649,0.035726633455045675,0.01793579571978443,0.046656901521017424,0.05647657293680969,-0.05641705866289587,-0.0538301204170481,0.011905314032392367,0.06654405364493526,0.012852465723715789,0.028212723742111534,-0.058658525586692656,-0.043765843308926744,-0.01392765069107399,0.008072342225671991,0.008337096916334219,0.00828873600546326,0.018241680018633855,0.030760845450759022,0.003184551929002799,0.006155083858525479,0.08095328099167845,0.09742737931318696,0.017616974105421068,-0.0391800180014491,0.024260292874857592,0.0068573281333257075,0.009297041077146129,0.06569786174211198,-0.10280308805876676,-0.006602909796413758,0.04557704952888503,0.08193217179061482,0.056003522431902486,-0.08187852029993042,0.07389321878551472,-0.03287431384039441,0.008516606681491179,-0.014426523931119706,-0.062319595973209296,0.03539424995649093,-0.05057241112856303,0.003567393962868093,0.14092863335650224,-0.050835375575108144
CNN1,-0.0024823991182221783,-0.00047011933670132455,0.012985557353635963,-0.09087969973622612,0.058975849463181323,-0.03403171173901395,-0.04256863664853372,-0.014910561587940241,-0.2602639068805624,0.0016034356455332799,-0.025109156501286145,-0.02055641752958548,0.2563636360059076,0.007303227378318511,0.034774528431520624,0.053938457755775285,0.012863377839144374,-0.04766533222638175,-0.05557982904936232,-0.03818229427615866,-0.01666917932264836,-0.0028545726439274666,0.09684919910026157,-0.007839213452560952,0.12439232078562434,-0.062240987618157606,0.04414541651050943,0.011647608613840683,0.07629373826637234,0.05063656002259448,0.0876309023347834,-0.04402538563307318,-0.013106215724854431,0.0003144660760701079,0.047301153158309406,0.0010724721607872079,-0.03799529725428746,-0.0417076702656147,-0.15088524831991695,0.024880335986121216,-0.007199807761562038,-0.03356327287989336,0.036337332763820895,-0.05902692562118822,0.009159903454265816,-0.1447991587702469,-0.12138713440898052,-0.04674023732823637,0.08362077041015084,-0.009030904882845359,0.06987654274478775,0.045659669658934365,-0.13605193401588828,0.011000911411988806,0.005709680857326926,-0.09041828832214527,0.0024077900291944038,0.035578914567005224,0.046499640920271965,0.09525697562051101,0.003853957755368509,0.04497980711611543,0.06844986373490258,0.017133855234936185,-0.04739809478646745,0.049492819045669295,-0.025017033781068898,0.10750883734911232,-0.009306942027933224,0.03406181625952809,-0.12155282963116848,-0.0565851891801642,-0.1219682292771127,-0.044642876682459726,-0.0029714443359091236,-0.08384899005146035,-0.041988703916936654,0.002802887176577784,-0.007829676993592272,0.022945130890566684,-0.013927583027390833,-0.070389465066231,-0.05132279058985373,-0.06179622490662595,0.005259331978613162,-0.02875305536187517,-0.01482722798692665,-0.07219618086308582,-0.002105950633185083,0.017729582741288885,-0.03805609846110447,-0.02740783486776749,-0.16078814954978493,0.04992047599089226,-0.042483530451047136,0.01836257914597733,-0.25954496345702466,-0.26272025017861433,-0.04630783859290882,-0.02868198180129783,-0.045376227791847634,0.03592935107883449,-0.024953026556200797
CNNM4,0.001799802382738358,-0.00698800489149437,-0.03245959751652716,-0.039649562921434345,0.01953896387411788,0.03969913835064834,0.003598992981815541,-0.014906245384101291,-0.021235206808664364,0.08736767478587831,0.09433812297824157,0.0761109983413844,-0.036025631578643136,0.05882861656579408,0.040575479892148214,0.02510976423907879,0.03784497958483457,0.05947869431369385,0.054224139289736906,-0.01666917932264847,0.035025929522274374,0.07876413830395351,0.0640993770115168,0.026241505538565607,0.020956799329307663,-0.030460208650077036,0.03203610995279493,0.02210517478826665,0.0029300143144196933,-0.012629467734568911,0.04711468904808977,-0.014779683850722536,0.011059517880486702,-0.0015470925798610757,0.012284567340665353,-0.07885023568266136,-0.03579969045961656,-0.004788072706571167,-0.10954190170354638,0.02318711952850097,0.09227735199628406,-0.019620948851019615,0.0019088622295914126,0.011005118441019757,0.008211860539348748,0.01139877620498525,-0.07885750075300996,-0.016946994331831555,-0.033990973778457,0.00660453909950498,0.059329487817929405,0.02411342368148381,-0.04361003649517096,-0.006868708045721678,0.0045271284931655,0.04185701700851985,0.03690388990714457,0.029855552110434665,0.01637078182066995,0.05456698752500733,0.012297111296900864,0.020757706276350846,-0.0012860229935229006,-0.0373336115287447,0.011797807137602867,-0.004867812904052415,0.06795675566503184,0.01605927705129015,0.04664956611664614,-0.020097760492798322,-0.039871441794643026,0.018806183583293057,0.007054022079404532,0.015655819814396815,0.03331055142238293,0.007876917310586956,-0.004122082420718098,-0.006839774822349931,0.011813927707758243,0.04187705537264469,0.0613347264221514,0.024775889989441857,-0.003958001549229095,0.01600500180696532,0.003991277821789305,0.0027417352083297097,0.031314158257743835,-0.07817439251901037,-0.0311803876591899,0.057099262183647304,0.03199225473809092,0.021933707237738603,-0.05302954938589907,0.045959939992388704,-0.05906721103098089,0.016900611510870023,0.007697492631714237,-0.004277711523544087,0.04039977063338582,-0.013109813971354134,0.009662994006244902,0.05501161034287127,-0.046492843253475136
